,Participant,Trial,Block,Item_1,Item_2,Rank_1,Rank_2,Image_1,Image_2,Winner,Loser,Chosen_item,Chosen_rank,Chosen_name,Accuracy,Acc_feedback,Feedback_on,key_resp.keys,key_resp.rt,Switched,Pair_value,final_loc_item_01_scarf.jpg,final_loc_item_02_radio.jpg,final_loc_item_03_dress.jpg,final_loc_item_04_satellite_dish.jpg,final_loc_item_05_hat.jpg,final_loc_item_06_slipper.jpg,final_loc_item_07_phone.jpg,mouse_select.clicked_name,Direction
0,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,130,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
16,130,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
17,130,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
18,130,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
19,130,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
20,130,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
21,130,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
22,130,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
23,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,130,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
28,130,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
29,130,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
30,130,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
31,130,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
32,130,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
33,130,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
34,130,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
35,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,130,1.0,1.0,3.0,1.0,3.0,1.0,01_scarf.jpg,05_hat.jpg,3.0,1.0,1.0,1.0,05_hat.jpg,0.0,3.0,0.0,right,0.881899999976099,0.0,Low,,,,,,,,,up
43,130,2.0,1.0,2.0,6.0,2.0,6.0,07_phone.jpg,06_slipper.jpg,6.0,2.0,2.0,2.0,07_phone.jpg,0.0,3.0,0.0,left,0.9383999999761271,0.0,Med,,,,,,,,,up
44,130,3.0,1.0,7.0,6.0,7.0,6.0,02_radio.jpg,06_slipper.jpg,7.0,6.0,7.0,7.0,02_radio.jpg,1.0,1.0,1.0,left,0.820199999988062,0.0,0,,,,,,,,,up
45,130,4.0,1.0,3.0,5.0,3.0,5.0,01_scarf.jpg,04_satellite_dish.jpg,5.0,3.0,,,,,2.0,0.0,,,0.0,Med,,,,,,,,,up
46,130,5.0,1.0,1.0,6.0,1.0,6.0,05_hat.jpg,06_slipper.jpg,6.0,1.0,1.0,1.0,05_hat.jpg,0.0,3.0,0.0,left,0.590600000023869,0.0,Med,,,,,,,,,up
47,130,6.0,1.0,5.0,4.0,5.0,4.0,04_satellite_dish.jpg,03_dress.jpg,5.0,4.0,5.0,5.0,04_satellite_dish.jpg,1.0,1.0,1.0,left,0.520700000047668,0.0,0,,,,,,,,,up
48,130,7.0,1.0,6.0,7.0,6.0,7.0,06_slipper.jpg,02_radio.jpg,7.0,6.0,7.0,7.0,02_radio.jpg,1.0,1.0,1.0,right,0.611200000047688,0.0,0,,,,,,,,,up
49,130,8.0,1.0,2.0,3.0,2.0,3.0,07_phone.jpg,01_scarf.jpg,3.0,2.0,2.0,2.0,07_phone.jpg,0.0,0.0,1.0,left,0.711300000011988,0.0,0,,,,,,,,,up
50,130,9.0,1.0,3.0,4.0,3.0,4.0,01_scarf.jpg,03_dress.jpg,4.0,3.0,3.0,3.0,01_scarf.jpg,0.0,0.0,1.0,left,0.8796999999881331,0.0,0,,,,,,,,,up
51,130,10.0,1.0,7.0,2.0,7.0,2.0,02_radio.jpg,07_phone.jpg,7.0,2.0,7.0,7.0,02_radio.jpg,1.0,3.0,0.0,left,0.6600000000000811,0.0,Med,,,,,,,,,up
52,130,11.0,1.0,7.0,1.0,7.0,1.0,02_radio.jpg,05_hat.jpg,7.0,1.0,7.0,7.0,02_radio.jpg,1.0,3.0,0.0,left,0.8100999999642221,0.0,0,,,,,,,,,up
53,130,12.0,1.0,3.0,6.0,3.0,6.0,01_scarf.jpg,06_slipper.jpg,6.0,3.0,6.0,6.0,06_slipper.jpg,1.0,3.0,0.0,right,0.722999999999956,0.0,High,,,,,,,,,up
54,130,13.0,1.0,6.0,5.0,6.0,5.0,06_slipper.jpg,04_satellite_dish.jpg,6.0,5.0,5.0,5.0,04_satellite_dish.jpg,0.0,0.0,1.0,right,0.6815000000000281,0.0,0,,,,,,,,,up
55,130,14.0,1.0,7.0,4.0,7.0,4.0,02_radio.jpg,03_dress.jpg,7.0,4.0,7.0,7.0,02_radio.jpg,1.0,3.0,0.0,left,0.66119999998807,0.0,High,,,,,,,,,up
56,130,15.0,1.0,4.0,6.0,4.0,6.0,03_dress.jpg,06_slipper.jpg,6.0,4.0,6.0,6.0,06_slipper.jpg,1.0,3.0,0.0,right,0.720699999988028,0.0,High,,,,,,,,,up
57,130,16.0,1.0,5.0,7.0,5.0,7.0,04_satellite_dish.jpg,02_radio.jpg,7.0,5.0,5.0,5.0,04_satellite_dish.jpg,0.0,3.0,0.0,left,0.7573000000119231,0.0,High,,,,,,,,,up
58,130,17.0,1.0,3.0,2.0,3.0,2.0,01_scarf.jpg,07_phone.jpg,3.0,2.0,3.0,3.0,01_scarf.jpg,1.0,1.0,1.0,left,0.9256999999880691,0.0,0,,,,,,,,,up
