,Participant,Trial,Block,Item_1,Item_2,Rank_1,Rank_2,Image_1,Image_2,Winner,Loser,Chosen_item,Chosen_rank,Chosen_name,Accuracy,Acc_feedback,Feedback_on,key_resp.keys,key_resp.rt,Switched,Pair_value,final_loc_item_01_scarf.jpg,final_loc_item_02_radio.jpg,final_loc_item_03_dress.jpg,final_loc_item_04_satellite_dish.jpg,final_loc_item_05_hat.jpg,final_loc_item_06_slipper.jpg,final_loc_item_07_phone.jpg,mouse_select.clicked_name,Direction
0,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,203,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
15,203,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
16,203,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
17,203,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
18,203,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
19,203,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
20,203,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
21,203,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
22,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,203,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
27,203,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
28,203,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
29,203,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
30,203,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
31,203,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
32,203,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
33,203,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
34,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
