,Participant,Trial,Block,Item_1,Item_2,Rank_1,Rank_2,Image_1,Image_2,Winner,Loser,Chosen_item,Chosen_rank,Chosen_name,Accuracy,Acc_feedback,Feedback_on,key_resp.keys,key_resp.rt,Switched,Pair_value,final_loc_item_01_scarf.jpg,final_loc_item_02_radio.jpg,final_loc_item_03_dress.jpg,final_loc_item_04_satellite_dish.jpg,final_loc_item_05_hat.jpg,final_loc_item_06_slipper.jpg,final_loc_item_07_phone.jpg,mouse_select.clicked_name,Direction
0,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,229,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
19,229,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
20,229,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
21,229,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
22,229,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
23,229,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
24,229,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
25,229,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
26,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,229,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
31,229,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
32,229,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
33,229,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
34,229,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
35,229,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
36,229,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
37,229,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
38,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,229,1.0,1.0,2.0,5.0,2.0,5.0,04_satellite_dish.jpg,01_scarf.jpg,5.0,2.0,2.0,2.0,04_satellite_dish.jpg,0.0,3.0,0.0,left,0.71900000000005,pre,Low,,,,,,,,,down
48,229,2.0,1.0,6.0,4.0,6.0,4.0,06_slipper.jpg,05_hat.jpg,6.0,4.0,4.0,4.0,05_hat.jpg,0.0,3.0,0.0,right,1.497999999999933,pre,High,,,,,,,,,down
49,229,3.0,1.0,2.0,3.0,2.0,3.0,04_satellite_dish.jpg,07_phone.jpg,3.0,2.0,3.0,3.0,07_phone.jpg,1.0,1.0,1.0,right,1.531000000000062,pre,0,,,,,,,,,down
50,229,4.0,1.0,3.0,6.0,3.0,6.0,07_phone.jpg,06_slipper.jpg,6.0,3.0,3.0,3.0,07_phone.jpg,0.0,3.0,0.0,left,1.2730000000000241,pre,High,,,,,,,,,down
51,229,5.0,1.0,1.0,4.0,1.0,4.0,03_dress.jpg,05_hat.jpg,4.0,1.0,4.0,4.0,05_hat.jpg,1.0,3.0,0.0,right,1.088000000000079,pre,Low,,,,,,,,,down
52,229,6.0,1.0,5.0,4.0,5.0,4.0,01_scarf.jpg,05_hat.jpg,5.0,4.0,5.0,5.0,01_scarf.jpg,1.0,1.0,1.0,left,1.5710000000000262,pre,0,,,,,,,,,down
53,229,7.0,1.0,2.0,7.0,2.0,7.0,04_satellite_dish.jpg,02_radio.jpg,7.0,2.0,7.0,7.0,02_radio.jpg,1.0,3.0,0.0,right,1.613000000000056,pre,Med,,,,,,,,,down
54,229,8.0,1.0,6.0,7.0,6.0,7.0,06_slipper.jpg,02_radio.jpg,7.0,6.0,6.0,6.0,06_slipper.jpg,0.0,0.0,1.0,left,1.144999999999981,pre,0,,,,,,,,,down
55,229,9.0,1.0,4.0,2.0,4.0,2.0,05_hat.jpg,04_satellite_dish.jpg,4.0,2.0,2.0,2.0,04_satellite_dish.jpg,0.0,3.0,0.0,right,1.9540000000000641,pre,Low,,,,,,,,,down
56,229,10.0,1.0,7.0,6.0,7.0,6.0,02_radio.jpg,06_slipper.jpg,7.0,6.0,7.0,7.0,02_radio.jpg,1.0,1.0,1.0,left,1.827999999999974,pre,0,,,,,,,,,down
57,229,11.0,1.0,2.0,6.0,2.0,6.0,04_satellite_dish.jpg,06_slipper.jpg,6.0,2.0,2.0,2.0,04_satellite_dish.jpg,0.0,3.0,0.0,left,2.22300000000007,pre,Med,,,,,,,,,down
58,229,12.0,1.0,5.0,1.0,5.0,1.0,01_scarf.jpg,03_dress.jpg,5.0,1.0,5.0,5.0,01_scarf.jpg,1.0,3.0,0.0,left,1.493999999999914,pre,Low,,,,,,,,,down
59,229,13.0,1.0,3.0,2.0,3.0,2.0,07_phone.jpg,04_satellite_dish.jpg,3.0,2.0,3.0,3.0,07_phone.jpg,1.0,1.0,1.0,left,1.7789999999999961,pre,0,,,,,,,,,down
60,229,14.0,1.0,5.0,7.0,5.0,7.0,01_scarf.jpg,02_radio.jpg,7.0,5.0,7.0,7.0,02_radio.jpg,1.0,3.0,0.0,right,1.9230000000000012,pre,High,,,,,,,,,down
61,229,15.0,1.0,1.0,6.0,1.0,6.0,03_dress.jpg,06_slipper.jpg,6.0,1.0,6.0,6.0,06_slipper.jpg,1.0,3.0,0.0,right,1.254999999999995,pre,Med,,,,,,,,,down
62,229,16.0,1.0,3.0,4.0,3.0,4.0,07_phone.jpg,05_hat.jpg,4.0,3.0,3.0,3.0,07_phone.jpg,0.0,0.0,1.0,left,1.004999999999995,pre,0,,,,,,,,,down
63,229,17.0,1.0,5.0,3.0,5.0,3.0,01_scarf.jpg,07_phone.jpg,5.0,3.0,,,,,2.0,0.0,,,pre,Med,,,,,,,,,down
64,229,18.0,1.0,1.0,3.0,1.0,3.0,03_dress.jpg,07_phone.jpg,3.0,1.0,3.0,3.0,07_phone.jpg,1.0,3.0,0.0,right,0.461000000000012,pre,Low,,,,,,,,,down
65,229,19.0,1.0,4.0,7.0,4.0,7.0,05_hat.jpg,02_radio.jpg,7.0,4.0,4.0,4.0,05_hat.jpg,0.0,3.0,0.0,left,0.732999999999947,pre,High,,,,,,,,,down
66,229,20.0,1.0,4.0,5.0,4.0,5.0,05_hat.jpg,01_scarf.jpg,5.0,4.0,4.0,4.0,05_hat.jpg,0.0,0.0,1.0,left,0.8559999999999941,pre,0,,,,,,,,,down
67,229,21.0,1.0,1.0,2.0,1.0,2.0,03_dress.jpg,04_satellite_dish.jpg,2.0,1.0,2.0,2.0,04_satellite_dish.jpg,1.0,1.0,1.0,right,0.83000000000004,pre,0,,,,,,,,,down
68,229,22.0,1.0,6.0,5.0,6.0,5.0,06_slipper.jpg,01_scarf.jpg,6.0,5.0,5.0,5.0,01_scarf.jpg,0.0,0.0,1.0,right,1.010999999999967,pre,0,,,,,,,,,down
69,229,23.0,1.0,4.0,3.0,4.0,3.0,05_hat.jpg,07_phone.jpg,4.0,3.0,4.0,4.0,05_hat.jpg,1.0,1.0,1.0,left,1.274999999999977,pre,0,,,,,,,,,down
70,229,24.0,1.0,7.0,3.0,7.0,3.0,02_radio.jpg,07_phone.jpg,7.0,3.0,7.0,7.0,02_radio.jpg,1.0,3.0,0.0,left,1.4130000000000111,pre,High,,,,,,,,,down
71,229,25.0,1.0,2.0,1.0,2.0,1.0,04_satellite_dish.jpg,03_dress.jpg,2.0,1.0,2.0,2.0,04_satellite_dish.jpg,1.0,1.0,1.0,left,1.331000000000017,pre,0,,,,,,,,,down
72,229,26.0,1.0,7.0,1.0,7.0,1.0,02_radio.jpg,03_dress.jpg,7.0,1.0,7.0,7.0,02_radio.jpg,1.0,3.0,0.0,left,1.961000000000012,pre,Med,,,,,,,,,down
73,229,27.0,1.0,5.0,6.0,5.0,6.0,01_scarf.jpg,06_slipper.jpg,6.0,5.0,6.0,6.0,06_slipper.jpg,1.0,1.0,1.0,right,1.196999999999889,pre,0,,,,,,,,,down
74,229,28.0,1.0,1.0,7.0,1.0,7.0,03_dress.jpg,02_radio.jpg,7.0,1.0,7.0,7.0,02_radio.jpg,1.0,3.0,0.0,right,1.329999999999927,pre,Med,,,,,,,,,down
75,229,29.0,1.0,2.0,3.0,2.0,3.0,04_satellite_dish.jpg,07_phone.jpg,3.0,2.0,3.0,3.0,07_phone.jpg,1.0,1.0,1.0,right,1.336999999999989,pre,0,,,,,,,,,down
76,229,30.0,1.0,3.0,1.0,3.0,1.0,07_phone.jpg,03_dress.jpg,3.0,1.0,3.0,3.0,07_phone.jpg,1.0,3.0,0.0,left,0.936000000000035,pre,Low,,,,,,,,,down
77,229,31.0,1.0,1.0,2.0,1.0,2.0,03_dress.jpg,04_satellite_dish.jpg,2.0,1.0,2.0,2.0,04_satellite_dish.jpg,1.0,1.0,1.0,right,1.545000000000072,pre,0,,,,,,,,,down
78,229,32.0,1.0,4.0,3.0,4.0,3.0,05_hat.jpg,07_phone.jpg,4.0,3.0,3.0,3.0,07_phone.jpg,0.0,0.0,1.0,right,1.051999999999907,pre,0,,,,,,,,,down
