,Participant,Trial,Block,Item_1,Item_2,Rank_1,Rank_2,Image_1,Image_2,Winner,Loser,Chosen_item,Chosen_rank,Chosen_name,Accuracy,Acc_feedback,Feedback_on,key_resp.keys,key_resp.rt,Switched,Pair_value,final_loc_item_01_scarf.jpg,final_loc_item_02_radio.jpg,final_loc_item_03_dress.jpg,final_loc_item_04_satellite_dish.jpg,final_loc_item_05_hat.jpg,final_loc_item_06_slipper.jpg,final_loc_item_07_phone.jpg,mouse_select.clicked_name,Direction
0,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,234,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
19,234,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
20,234,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
21,234,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
22,234,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
23,234,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
24,234,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
