,Participant,Trial,Block,Item_1,Item_2,Rank_1,Rank_2,Image_1,Image_2,Winner,Loser,Chosen_item,Chosen_rank,Chosen_name,Accuracy,Acc_feedback,Feedback_on,key_resp.keys,key_resp.rt,Switched,Pair_value,final_loc_item_01_scarf.jpg,final_loc_item_02_radio.jpg,final_loc_item_03_dress.jpg,final_loc_item_04_satellite_dish.jpg,final_loc_item_05_hat.jpg,final_loc_item_06_slipper.jpg,final_loc_item_07_phone.jpg,mouse_select.clicked_name,Direction
0,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,257,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
15,257,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
16,257,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
17,257,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
18,257,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
19,257,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
20,257,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
21,257,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
22,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,257,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
27,257,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
28,257,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
29,257,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
30,257,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
31,257,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
32,257,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
33,257,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
34,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,257,1.0,1.0,4.0,3.0,4.0,3.0,06_slipper.jpg,05_hat.jpg,4.0,3.0,4.0,4.0,06_slipper.jpg,1.0,1.0,1.0,left,0.57249999999999,pre,0,,,,,,,,,down
