,Participant,Trial,Block,Item_1,Item_2,Rank_1,Rank_2,Image_1,Image_2,Winner,Loser,Chosen_item,Chosen_rank,Chosen_name,Accuracy,Acc_feedback,Feedback_on,key_resp.keys,key_resp.rt,Switched,Pair_value,final_loc_item_01_scarf.jpg,final_loc_item_02_radio.jpg,final_loc_item_03_dress.jpg,final_loc_item_04_satellite_dish.jpg,final_loc_item_05_hat.jpg,final_loc_item_06_slipper.jpg,final_loc_item_07_phone.jpg,mouse_select.clicked_name,Direction
44,168,2.0,1.0,2.0,6.0,2.0,6.0,01_scarf.jpg,06_slipper.jpg,6.0,2.0,2.0,2.0,01_scarf.jpg,0.0,3.0,0.0,left,0.9979000000022321,0.0,Med,,,,,,,,,up
45,168,3.0,1.0,7.0,5.0,7.0,5.0,03_dress.jpg,07_phone.jpg,7.0,5.0,7.0,7.0,03_dress.jpg,1.0,3.0,0.0,left,1.091000000000008,0.0,High,,,,,,,,,up
46,168,4.0,1.0,3.0,1.0,3.0,1.0,02_radio.jpg,04_satellite_dish.jpg,3.0,1.0,1.0,1.0,04_satellite_dish.jpg,0.0,3.0,0.0,right,1.088300000000742,0.0,Low,,,,,,,,,up
47,168,5.0,1.0,6.0,5.0,6.0,5.0,06_slipper.jpg,07_phone.jpg,6.0,5.0,5.0,5.0,07_phone.jpg,0.0,0.0,1.0,right,1.227099999997733,0.0,0,,,,,,,,,up
48,168,6.0,1.0,1.0,5.0,1.0,5.0,04_satellite_dish.jpg,07_phone.jpg,5.0,1.0,1.0,1.0,04_satellite_dish.jpg,0.0,3.0,0.0,left,1.233000000000004,0.0,Low,,,,,,,,,up
49,168,7.0,1.0,1.0,4.0,1.0,4.0,04_satellite_dish.jpg,05_hat.jpg,4.0,1.0,4.0,4.0,05_hat.jpg,1.0,3.0,0.0,right,0.957300000000714,0.0,Low,,,,,,,,,up
50,168,8.0,1.0,7.0,4.0,7.0,4.0,03_dress.jpg,05_hat.jpg,7.0,4.0,7.0,7.0,03_dress.jpg,1.0,3.0,0.0,left,1.107500000000016,0.0,High,,,,,,,,,up
51,168,9.0,1.0,2.0,5.0,2.0,5.0,01_scarf.jpg,07_phone.jpg,5.0,2.0,2.0,2.0,01_scarf.jpg,0.0,3.0,0.0,left,0.9938999999985181,0.0,Low,,,,,,,,,up
52,168,10.0,1.0,5.0,4.0,5.0,4.0,07_phone.jpg,05_hat.jpg,5.0,4.0,4.0,4.0,05_hat.jpg,0.0,0.0,1.0,right,0.9724999999999681,0.0,0,,,,,,,,,up
53,168,11.0,1.0,6.0,1.0,6.0,1.0,06_slipper.jpg,04_satellite_dish.jpg,6.0,1.0,6.0,6.0,06_slipper.jpg,1.0,3.0,0.0,left,1.202900000002273,0.0,Med,,,,,,,,,up
54,168,12.0,1.0,6.0,3.0,6.0,3.0,06_slipper.jpg,02_radio.jpg,6.0,3.0,6.0,6.0,06_slipper.jpg,1.0,3.0,0.0,left,1.444999999999993,0.0,High,,,,,,,,,up
55,168,13.0,1.0,4.0,3.0,4.0,3.0,05_hat.jpg,02_radio.jpg,4.0,3.0,3.0,3.0,02_radio.jpg,0.0,0.0,1.0,right,1.6001000000014751,0.0,0,,,,,,,,,up
56,168,14.0,1.0,1.0,2.0,1.0,2.0,04_satellite_dish.jpg,01_scarf.jpg,2.0,1.0,1.0,1.0,04_satellite_dish.jpg,0.0,0.0,1.0,left,1.31480000000073,0.0,0,,,,,,,,,up
57,168,15.0,1.0,7.0,3.0,7.0,3.0,03_dress.jpg,02_radio.jpg,7.0,3.0,7.0,7.0,03_dress.jpg,1.0,3.0,0.0,left,0.8959000000022571,0.0,High,,,,,,,,,up
58,168,16.0,1.0,4.0,2.0,4.0,2.0,05_hat.jpg,01_scarf.jpg,4.0,2.0,2.0,2.0,01_scarf.jpg,0.0,3.0,0.0,right,1.619300000000748,0.0,Low,,,,,,,,,up
59,168,17.0,1.0,5.0,3.0,5.0,3.0,07_phone.jpg,02_radio.jpg,5.0,3.0,5.0,5.0,07_phone.jpg,1.0,3.0,0.0,left,1.180900000002225,0.0,Med,,,,,,,,,up
60,168,18.0,1.0,6.0,4.0,6.0,4.0,06_slipper.jpg,05_hat.jpg,6.0,4.0,6.0,6.0,06_slipper.jpg,1.0,3.0,0.0,left,1.111099999997748,0.0,High,,,,,,,,,up
61,168,19.0,1.0,3.0,4.0,3.0,4.0,02_radio.jpg,05_hat.jpg,4.0,3.0,3.0,3.0,02_radio.jpg,0.0,0.0,1.0,left,1.131199999999239,0.0,0,,,,,,,,,up
62,168,20.0,1.0,2.0,1.0,2.0,1.0,01_scarf.jpg,04_satellite_dish.jpg,2.0,1.0,1.0,1.0,04_satellite_dish.jpg,0.0,0.0,1.0,right,1.559999999999945,0.0,0,,,,,,,,,up
63,168,21.0,1.0,2.0,7.0,2.0,7.0,01_scarf.jpg,03_dress.jpg,7.0,2.0,2.0,2.0,01_scarf.jpg,0.0,3.0,0.0,left,1.020399999998517,0.0,Med,,,,,,,,,up
64,168,22.0,1.0,3.0,2.0,3.0,2.0,02_radio.jpg,01_scarf.jpg,3.0,2.0,3.0,3.0,02_radio.jpg,1.0,1.0,1.0,left,1.143000000000029,0.0,0,,,,,,,,,up
65,168,23.0,1.0,7.0,6.0,7.0,6.0,03_dress.jpg,06_slipper.jpg,7.0,6.0,7.0,7.0,03_dress.jpg,1.0,1.0,1.0,left,1.266399999998498,0.0,0,,,,,,,,,up
66,168,24.0,1.0,2.0,3.0,2.0,3.0,01_scarf.jpg,02_radio.jpg,3.0,2.0,3.0,3.0,02_radio.jpg,1.0,1.0,1.0,right,1.343699999999273,0.0,0,,,,,,,,,up
67,168,25.0,1.0,4.0,5.0,4.0,5.0,05_hat.jpg,07_phone.jpg,5.0,4.0,5.0,5.0,07_phone.jpg,1.0,1.0,1.0,right,1.043999999999982,0.0,0,,,,,,,,,up
68,168,26.0,1.0,5.0,6.0,5.0,6.0,07_phone.jpg,06_slipper.jpg,6.0,5.0,5.0,5.0,07_phone.jpg,0.0,0.0,1.0,left,1.039999999999963,0.0,0,,,,,,,,,up
69,168,27.0,1.0,1.0,7.0,1.0,7.0,04_satellite_dish.jpg,03_dress.jpg,7.0,1.0,7.0,7.0,03_dress.jpg,1.0,3.0,0.0,right,0.7836999999992711,0.0,0,,,,,,,,,up
70,168,28.0,1.0,3.0,7.0,3.0,7.0,02_radio.jpg,03_dress.jpg,7.0,3.0,7.0,7.0,03_dress.jpg,1.0,3.0,0.0,right,0.8663999999984641,0.0,High,,,,,,,,,up
71,168,29.0,1.0,3.0,5.0,3.0,5.0,02_radio.jpg,07_phone.jpg,5.0,3.0,3.0,3.0,02_radio.jpg,0.0,3.0,0.0,left,1.73369999999926,0.0,Med,,,,,,,,,up
72,168,30.0,1.0,3.0,6.0,3.0,6.0,02_radio.jpg,06_slipper.jpg,6.0,3.0,3.0,3.0,02_radio.jpg,0.0,3.0,0.0,left,1.3761999999993,0.0,High,,,,,,,,,up
73,168,31.0,1.0,7.0,1.0,7.0,1.0,03_dress.jpg,04_satellite_dish.jpg,7.0,1.0,7.0,7.0,03_dress.jpg,1.0,3.0,0.0,left,0.8561000000015041,0.0,0,,,,,,,,,up
74,168,32.0,1.0,5.0,4.0,5.0,4.0,07_phone.jpg,05_hat.jpg,5.0,4.0,5.0,5.0,07_phone.jpg,1.0,1.0,1.0,left,1.020300000000702,0.0,0,,,,,,,,,up
75,168,33.0,1.0,4.0,1.0,4.0,1.0,05_hat.jpg,04_satellite_dish.jpg,4.0,1.0,4.0,4.0,05_hat.jpg,1.0,3.0,0.0,left,0.8522000000029941,0.0,Low,,,,,,,,,up
76,168,34.0,1.0,3.0,4.0,3.0,4.0,02_radio.jpg,05_hat.jpg,4.0,3.0,4.0,4.0,05_hat.jpg,1.0,1.0,1.0,right,0.767399999998531,0.0,0,,,,,,,,,up
77,168,35.0,1.0,7.0,6.0,7.0,6.0,03_dress.jpg,06_slipper.jpg,7.0,6.0,7.0,7.0,03_dress.jpg,1.0,1.0,1.0,left,0.661300000000778,0.0,0,,,,,,,,,up
78,168,36.0,1.0,2.0,1.0,2.0,1.0,01_scarf.jpg,04_satellite_dish.jpg,2.0,1.0,1.0,1.0,04_satellite_dish.jpg,0.0,0.0,1.0,right,1.431600000001481,0.0,0,,,,,,,,,up
79,168,37.0,1.0,4.0,5.0,4.0,5.0,05_hat.jpg,07_phone.jpg,5.0,4.0,4.0,4.0,05_hat.jpg,0.0,0.0,1.0,left,1.12110000000149,0.0,0,,,,,,,,,up
80,168,38.0,1.0,4.0,6.0,4.0,6.0,05_hat.jpg,06_slipper.jpg,6.0,4.0,6.0,6.0,06_slipper.jpg,1.0,3.0,0.0,right,0.883100000001491,0.0,High,,,,,,,,,up
81,168,39.0,1.0,2.0,4.0,2.0,4.0,01_scarf.jpg,05_hat.jpg,4.0,2.0,4.0,4.0,05_hat.jpg,1.0,3.0,0.0,right,0.999300000000744,0.0,Low,,,,,,,,,up
82,168,40.0,1.0,5.0,1.0,5.0,1.0,07_phone.jpg,04_satellite_dish.jpg,5.0,1.0,1.0,1.0,04_satellite_dish.jpg,0.0,3.0,0.0,right,1.113800000000708,0.0,Low,,,,,,,,,up
83,168,41.0,1.0,2.0,3.0,2.0,3.0,01_scarf.jpg,02_radio.jpg,3.0,2.0,2.0,2.0,01_scarf.jpg,0.0,0.0,1.0,left,1.022900000002209,0.0,0,,,,,,,,,up
84,168,42.0,1.0,4.0,7.0,4.0,7.0,05_hat.jpg,03_dress.jpg,7.0,4.0,7.0,7.0,03_dress.jpg,1.0,3.0,0.0,right,1.077900000002273,0.0,High,,,,,,,,,up
85,168,43.0,1.0,1.0,3.0,1.0,3.0,04_satellite_dish.jpg,02_radio.jpg,3.0,1.0,1.0,1.0,04_satellite_dish.jpg,0.0,3.0,0.0,left,1.200899999998455,0.0,Low,,,,,,,,,up
86,168,44.0,1.0,6.0,7.0,6.0,7.0,06_slipper.jpg,03_dress.jpg,7.0,6.0,7.0,7.0,03_dress.jpg,1.0,1.0,1.0,right,0.6394999999999981,0.0,0,,,,,,,,,up
87,168,45.0,1.0,6.0,5.0,6.0,5.0,06_slipper.jpg,07_phone.jpg,6.0,5.0,5.0,5.0,07_phone.jpg,0.0,0.0,1.0,right,1.138699999999175,0.0,0,,,,,,,,,up
88,168,46.0,1.0,4.0,3.0,4.0,3.0,05_hat.jpg,02_radio.jpg,4.0,3.0,4.0,4.0,05_hat.jpg,1.0,1.0,1.0,left,1.522599999997737,0.0,0,,,,,,,,,up
89,168,47.0,1.0,5.0,2.0,5.0,2.0,07_phone.jpg,01_scarf.jpg,5.0,2.0,2.0,2.0,01_scarf.jpg,0.0,3.0,0.0,right,0.753900000002204,0.0,Low,,,,,,,,,up
90,168,48.0,1.0,3.0,2.0,3.0,2.0,02_radio.jpg,01_scarf.jpg,3.0,2.0,2.0,2.0,01_scarf.jpg,0.0,0.0,1.0,right,0.862199999999234,0.0,0,,,,,,,,,up
91,168,49.0,1.0,5.0,6.0,5.0,6.0,07_phone.jpg,06_slipper.jpg,6.0,5.0,6.0,6.0,06_slipper.jpg,1.0,1.0,1.0,right,0.8903000000007061,0.0,0,,,,,,,,,up
92,168,50.0,1.0,1.0,6.0,1.0,6.0,04_satellite_dish.jpg,06_slipper.jpg,6.0,1.0,6.0,6.0,06_slipper.jpg,1.0,3.0,0.0,right,0.7691000000014581,0.0,Med,,,,,,,,,up
93,168,51.0,1.0,1.0,2.0,1.0,2.0,04_satellite_dish.jpg,01_scarf.jpg,2.0,1.0,2.0,2.0,01_scarf.jpg,1.0,1.0,1.0,right,0.7989999999999781,0.0,0,,,,,,,,,up
94,168,52.0,1.0,7.0,2.0,7.0,2.0,03_dress.jpg,01_scarf.jpg,7.0,2.0,7.0,7.0,03_dress.jpg,1.0,3.0,0.0,left,0.7048999999985881,0.0,Med,,,,,,,,,up
95,168,53.0,1.0,5.0,7.0,5.0,7.0,07_phone.jpg,03_dress.jpg,7.0,5.0,7.0,7.0,03_dress.jpg,1.0,3.0,0.0,right,0.871200000003,0.0,High,,,,,,,,,up
96,168,54.0,1.0,6.0,2.0,6.0,2.0,06_slipper.jpg,01_scarf.jpg,6.0,2.0,6.0,6.0,06_slipper.jpg,1.0,3.0,0.0,left,0.8791999999992861,0.0,Med,,,,,,,,,up
97,168,55.0,2.0,1.0,6.0,1.0,6.0,04_satellite_dish.jpg,06_slipper.jpg,6.0,1.0,6.0,6.0,06_slipper.jpg,1.0,3.0,0.0,right,0.812000000000011,0.0,Med,,,,,,,,,up
98,168,56.0,2.0,4.0,7.0,4.0,7.0,05_hat.jpg,03_dress.jpg,7.0,4.0,7.0,7.0,03_dress.jpg,1.0,3.0,0.0,right,0.709199999999214,0.0,High,,,,,,,,,up
99,168,57.0,2.0,2.0,1.0,2.0,1.0,01_scarf.jpg,04_satellite_dish.jpg,2.0,1.0,2.0,2.0,01_scarf.jpg,1.0,1.0,1.0,left,0.978000000000065,0.0,0,,,,,,,,,up
100,168,58.0,2.0,3.0,5.0,3.0,5.0,02_radio.jpg,07_phone.jpg,5.0,3.0,3.0,3.0,02_radio.jpg,0.0,3.0,0.0,left,1.3361000000014651,0.0,Med,,,,,,,,,up
101,168,59.0,2.0,6.0,7.0,6.0,7.0,06_slipper.jpg,03_dress.jpg,7.0,6.0,7.0,7.0,03_dress.jpg,1.0,1.0,1.0,right,0.95879999999704,0.0,0,,,,,,,,,up
102,168,60.0,2.0,6.0,5.0,6.0,5.0,06_slipper.jpg,07_phone.jpg,6.0,5.0,6.0,6.0,06_slipper.jpg,1.0,1.0,1.0,left,1.422300000000746,0.0,0,,,,,,,,,up
103,168,61.0,2.0,6.0,2.0,6.0,2.0,06_slipper.jpg,01_scarf.jpg,6.0,2.0,6.0,6.0,06_slipper.jpg,1.0,3.0,0.0,left,0.9869999999999661,0.0,Med,,,,,,,,,up
104,168,62.0,2.0,2.0,3.0,2.0,3.0,01_scarf.jpg,02_radio.jpg,3.0,2.0,3.0,3.0,02_radio.jpg,1.0,1.0,1.0,right,1.264100000001462,0.0,0,,,,,,,,,up
105,168,63.0,2.0,5.0,4.0,5.0,4.0,07_phone.jpg,05_hat.jpg,5.0,4.0,4.0,4.0,05_hat.jpg,0.0,0.0,1.0,right,1.366599999997788,0.0,0,,,,,,,,,up
106,168,64.0,2.0,4.0,6.0,4.0,6.0,05_hat.jpg,06_slipper.jpg,6.0,4.0,6.0,6.0,06_slipper.jpg,1.0,3.0,0.0,right,0.98700000000008,0.0,High,,,,,,,,,up
107,168,65.0,2.0,3.0,1.0,3.0,1.0,02_radio.jpg,04_satellite_dish.jpg,3.0,1.0,1.0,1.0,04_satellite_dish.jpg,0.0,3.0,0.0,right,1.240900000002284,0.0,Low,,,,,,,,,up
108,168,66.0,2.0,3.0,4.0,3.0,4.0,02_radio.jpg,05_hat.jpg,4.0,3.0,4.0,4.0,05_hat.jpg,1.0,1.0,1.0,right,1.665199999999345,0.0,0,,,,,,,,,up
109,168,67.0,2.0,7.0,6.0,7.0,6.0,03_dress.jpg,06_slipper.jpg,7.0,6.0,7.0,7.0,03_dress.jpg,1.0,1.0,1.0,left,0.723199999999337,0.0,0,,,,,,,,,up
110,168,68.0,2.0,3.0,7.0,3.0,7.0,02_radio.jpg,03_dress.jpg,7.0,3.0,7.0,7.0,03_dress.jpg,1.0,3.0,0.0,right,1.17380000000071,0.0,High,,,,,,,,,up
111,168,69.0,2.0,2.0,4.0,2.0,4.0,01_scarf.jpg,05_hat.jpg,4.0,2.0,2.0,2.0,01_scarf.jpg,0.0,3.0,0.0,left,1.443200000003003,0.0,Low,,,,,,,,,up
112,168,70.0,2.0,4.0,1.0,4.0,1.0,05_hat.jpg,04_satellite_dish.jpg,4.0,1.0,1.0,1.0,04_satellite_dish.jpg,0.0,3.0,0.0,right,1.061300000000756,0.0,Low,,,,,,,,,up
113,168,71.0,2.0,5.0,6.0,5.0,6.0,07_phone.jpg,06_slipper.jpg,6.0,5.0,6.0,6.0,06_slipper.jpg,1.0,1.0,1.0,right,1.119100000001481,0.0,0,,,,,,,,,up
114,168,72.0,2.0,2.0,7.0,2.0,7.0,01_scarf.jpg,03_dress.jpg,7.0,2.0,7.0,7.0,03_dress.jpg,1.0,3.0,0.0,right,0.9262999999970131,0.0,Med,,,,,,,,,up
115,168,73.0,2.0,7.0,5.0,7.0,5.0,03_dress.jpg,07_phone.jpg,7.0,5.0,7.0,7.0,03_dress.jpg,1.0,3.0,0.0,left,0.720500000000015,0.0,High,,,,,,,,,up
116,168,74.0,2.0,3.0,2.0,3.0,2.0,02_radio.jpg,01_scarf.jpg,3.0,2.0,2.0,2.0,01_scarf.jpg,0.0,0.0,1.0,right,0.8511999999992661,0.0,0,,,,,,,,,up
117,168,75.0,2.0,1.0,2.0,1.0,2.0,04_satellite_dish.jpg,01_scarf.jpg,2.0,1.0,2.0,2.0,01_scarf.jpg,1.0,1.0,1.0,right,1.440300000000775,0.0,0,,,,,,,,,up
118,168,76.0,2.0,4.0,5.0,4.0,5.0,05_hat.jpg,07_phone.jpg,5.0,4.0,5.0,5.0,07_phone.jpg,1.0,1.0,1.0,right,1.073400000002266,0.0,0,,,,,,,,,up
119,168,77.0,2.0,2.0,5.0,2.0,5.0,01_scarf.jpg,07_phone.jpg,5.0,2.0,2.0,2.0,01_scarf.jpg,0.0,3.0,0.0,left,0.7416999999992411,0.0,Low,,,,,,,,,up
120,168,78.0,2.0,1.0,7.0,1.0,7.0,04_satellite_dish.jpg,03_dress.jpg,7.0,1.0,7.0,7.0,03_dress.jpg,1.0,3.0,0.0,right,0.777300000000764,0.0,0,,,,,,,,,up
121,168,79.0,2.0,5.0,1.0,5.0,1.0,07_phone.jpg,04_satellite_dish.jpg,5.0,1.0,1.0,1.0,04_satellite_dish.jpg,0.0,3.0,0.0,right,1.297900000002187,0.0,Low,,,,,,,,,up
122,168,80.0,2.0,4.0,3.0,4.0,3.0,05_hat.jpg,02_radio.jpg,4.0,3.0,3.0,3.0,02_radio.jpg,0.0,0.0,1.0,right,1.037100000001487,0.0,0,,,,,,,,,up
123,168,81.0,2.0,6.0,3.0,6.0,3.0,06_slipper.jpg,02_radio.jpg,6.0,3.0,6.0,6.0,06_slipper.jpg,1.0,3.0,0.0,left,0.8896999999992651,0.0,High,,,,,,,,,up
124,168,82.0,2.0,3.0,2.0,3.0,2.0,02_radio.jpg,01_scarf.jpg,3.0,2.0,3.0,3.0,02_radio.jpg,1.0,1.0,1.0,left,1.596100000001456,0.0,0,,,,,,,,,up
125,168,83.0,2.0,6.0,5.0,6.0,5.0,06_slipper.jpg,07_phone.jpg,6.0,5.0,6.0,6.0,06_slipper.jpg,1.0,1.0,1.0,left,0.9328999999985391,0.0,0,,,,,,,,,up
126,168,84.0,2.0,1.0,5.0,1.0,5.0,04_satellite_dish.jpg,07_phone.jpg,5.0,1.0,1.0,1.0,04_satellite_dish.jpg,0.0,3.0,0.0,left,1.8651000000014621,0.0,Low,,,,,,,,,up
127,168,85.0,2.0,3.0,4.0,3.0,4.0,02_radio.jpg,05_hat.jpg,4.0,3.0,4.0,4.0,05_hat.jpg,1.0,1.0,1.0,right,1.556299999997008,0.0,0,,,,,,,,,up
128,168,86.0,2.0,7.0,4.0,7.0,4.0,03_dress.jpg,05_hat.jpg,7.0,4.0,7.0,7.0,03_dress.jpg,1.0,3.0,0.0,left,0.9125000000000221,0.0,High,,,,,,,,,up
129,168,87.0,2.0,6.0,7.0,6.0,7.0,06_slipper.jpg,03_dress.jpg,7.0,6.0,7.0,7.0,03_dress.jpg,1.0,1.0,1.0,right,0.662999999999897,0.0,0,,,,,,,,,up
130,168,88.0,2.0,3.0,6.0,3.0,6.0,02_radio.jpg,06_slipper.jpg,6.0,3.0,6.0,6.0,06_slipper.jpg,1.0,3.0,0.0,right,0.649199999999268,0.0,High,,,,,,,,,up
131,168,89.0,2.0,4.0,3.0,4.0,3.0,05_hat.jpg,02_radio.jpg,4.0,3.0,4.0,4.0,05_hat.jpg,1.0,1.0,1.0,left,0.8704000000022911,0.0,0,,,,,,,,,up
132,168,90.0,2.0,7.0,1.0,7.0,1.0,03_dress.jpg,04_satellite_dish.jpg,7.0,1.0,7.0,7.0,03_dress.jpg,1.0,3.0,0.0,left,0.6611999999993251,0.0,0,,,,,,,,,up
133,168,91.0,2.0,1.0,4.0,1.0,4.0,04_satellite_dish.jpg,05_hat.jpg,4.0,1.0,1.0,1.0,04_satellite_dish.jpg,0.0,3.0,0.0,left,1.344199999999318,0.0,Low,,,,,,,,,up
134,168,92.0,2.0,2.0,1.0,2.0,1.0,01_scarf.jpg,04_satellite_dish.jpg,2.0,1.0,1.0,1.0,04_satellite_dish.jpg,0.0,0.0,1.0,right,1.558799999996949,0.0,0,,,,,,,,,up
135,168,93.0,2.0,2.0,3.0,2.0,3.0,01_scarf.jpg,02_radio.jpg,3.0,2.0,3.0,3.0,02_radio.jpg,1.0,1.0,1.0,right,1.151300000000787,0.0,0,,,,,,,,,up
136,168,94.0,2.0,4.0,2.0,4.0,2.0,05_hat.jpg,01_scarf.jpg,4.0,2.0,4.0,4.0,05_hat.jpg,1.0,3.0,0.0,left,0.9849000000021981,0.0,Low,,,,,,,,,up
137,168,95.0,2.0,6.0,1.0,6.0,1.0,06_slipper.jpg,04_satellite_dish.jpg,6.0,1.0,6.0,6.0,06_slipper.jpg,1.0,3.0,0.0,left,1.293600000001447,0.0,Med,,,,,,,,,up
138,168,96.0,2.0,1.0,2.0,1.0,2.0,04_satellite_dish.jpg,01_scarf.jpg,2.0,1.0,2.0,2.0,01_scarf.jpg,1.0,1.0,1.0,right,1.55819999999926,0.0,0,,,,,,,,,up
139,168,97.0,2.0,7.0,6.0,7.0,6.0,03_dress.jpg,06_slipper.jpg,7.0,6.0,6.0,6.0,06_slipper.jpg,0.0,0.0,1.0,right,0.807599999997705,0.0,0,,,,,,,,,up
140,168,98.0,2.0,4.0,5.0,4.0,5.0,05_hat.jpg,07_phone.jpg,5.0,4.0,5.0,5.0,07_phone.jpg,1.0,1.0,1.0,right,1.125699999999255,0.0,0,,,,,,,,,up
141,168,99.0,2.0,5.0,3.0,5.0,3.0,07_phone.jpg,02_radio.jpg,5.0,3.0,5.0,5.0,07_phone.jpg,1.0,3.0,0.0,left,1.217499999999972,0.0,Med,,,,,,,,,up
142,168,100.0,2.0,5.0,6.0,5.0,6.0,07_phone.jpg,06_slipper.jpg,6.0,5.0,5.0,5.0,07_phone.jpg,0.0,0.0,1.0,left,1.155000000000086,0.0,0,,,,,,,,,up
143,168,101.0,2.0,6.0,4.0,6.0,4.0,06_slipper.jpg,05_hat.jpg,6.0,4.0,6.0,6.0,06_slipper.jpg,1.0,3.0,0.0,left,1.173699999999257,0.0,High,,,,,,,,,up
144,168,102.0,2.0,5.0,4.0,5.0,4.0,07_phone.jpg,05_hat.jpg,5.0,4.0,5.0,5.0,07_phone.jpg,1.0,1.0,1.0,left,1.750600000001441,0.0,0,,,,,,,,,up
145,168,103.0,2.0,5.0,2.0,5.0,2.0,07_phone.jpg,01_scarf.jpg,5.0,2.0,2.0,2.0,01_scarf.jpg,0.0,3.0,0.0,right,1.055999999999926,0.0,Low,,,,,,,,,up
146,168,104.0,2.0,7.0,3.0,7.0,3.0,03_dress.jpg,02_radio.jpg,7.0,3.0,7.0,7.0,03_dress.jpg,1.0,3.0,0.0,left,0.9626000000015431,0.0,High,,,,,,,,,up
147,168,105.0,2.0,1.0,3.0,1.0,3.0,04_satellite_dish.jpg,02_radio.jpg,3.0,1.0,1.0,1.0,04_satellite_dish.jpg,0.0,3.0,0.0,left,1.283899999998539,0.0,Low,,,,,,,,,up
148,168,106.0,2.0,7.0,2.0,7.0,2.0,03_dress.jpg,01_scarf.jpg,7.0,2.0,7.0,7.0,03_dress.jpg,1.0,3.0,0.0,left,1.151900000002228,0.0,Med,,,,,,,,,up
