,Participant,Trial,Block,Item_1,Item_2,Rank_1,Rank_2,Image_1,Image_2,Winner,Loser,Chosen_item,Chosen_rank,Chosen_name,Accuracy,Acc_feedback,Feedback_on,key_resp.keys,key_resp.rt,Switched,Pair_value,final_loc_item_01_scarf.jpg,final_loc_item_02_radio.jpg,final_loc_item_03_dress.jpg,final_loc_item_04_satellite_dish.jpg,final_loc_item_05_hat.jpg,final_loc_item_06_slipper.jpg,final_loc_item_07_phone.jpg,mouse_select.clicked_name,Direction
0,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,223,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
17,223,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
18,223,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
19,223,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
20,223,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
21,223,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
22,223,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
23,223,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
24,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
