,Participant,Trial,Block,Item_1,Item_2,Rank_1,Rank_2,Image_1,Image_2,Winner,Loser,Chosen_item,Chosen_rank,Chosen_name,Accuracy,Acc_feedback,Feedback_on,key_resp.keys,key_resp.rt,Switched,Pair_value,final_loc_item_01_scarf.jpg,final_loc_item_02_radio.jpg,final_loc_item_03_dress.jpg,final_loc_item_04_satellite_dish.jpg,final_loc_item_05_hat.jpg,final_loc_item_06_slipper.jpg,final_loc_item_07_phone.jpg,mouse_select.clicked_name,Direction
0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,34,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
17,34,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
18,34,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
19,34,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
20,34,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
21,34,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
22,34,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
23,34,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
24,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,34,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
29,34,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
30,34,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
31,34,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
32,34,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
33,34,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
34,34,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
35,34,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
36,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,34,1.0,1.0,4.0,5.0,4.0,5.0,06_slipper.jpg,01_scarf.jpg,5.0,4.0,,,,,2.0,1.0,,,0.0,0,,,,,,,,,up
44,34,2.0,1.0,3.0,7.0,3.0,7.0,03_dress.jpg,07_phone.jpg,7.0,3.0,7.0,7.0,07_phone.jpg,1.0,3.0,0.0,right,1.204000000000064,0.0,High,,,,,,,,,up
45,34,3.0,1.0,5.0,6.0,5.0,6.0,01_scarf.jpg,02_radio.jpg,6.0,5.0,6.0,6.0,02_radio.jpg,1.0,1.0,1.0,right,1.140399999999999,0.0,0,,,,,,,,,up
46,34,4.0,1.0,1.0,3.0,1.0,3.0,04_satellite_dish.jpg,03_dress.jpg,3.0,1.0,1.0,1.0,04_satellite_dish.jpg,0.0,3.0,0.0,left,1.10329999999999,0.0,Low,,,,,,,,,up
47,34,5.0,1.0,7.0,2.0,7.0,2.0,07_phone.jpg,05_hat.jpg,7.0,2.0,2.0,2.0,05_hat.jpg,0.0,3.0,0.0,right,1.601300000000037,0.0,Med,,,,,,,,,up
48,34,6.0,1.0,6.0,2.0,6.0,2.0,02_radio.jpg,05_hat.jpg,6.0,2.0,2.0,2.0,05_hat.jpg,0.0,3.0,0.0,right,1.60170000000005,0.0,Med,,,,,,,,,up
49,34,7.0,1.0,6.0,3.0,6.0,3.0,02_radio.jpg,03_dress.jpg,6.0,3.0,3.0,3.0,03_dress.jpg,0.0,3.0,0.0,right,2.297700000000077,0.0,High,,,,,,,,,up
50,34,8.0,1.0,6.0,7.0,6.0,7.0,02_radio.jpg,07_phone.jpg,7.0,6.0,7.0,7.0,07_phone.jpg,1.0,1.0,1.0,right,1.457900000000108,0.0,0,,,,,,,,,up
51,34,9.0,1.0,7.0,5.0,7.0,5.0,07_phone.jpg,01_scarf.jpg,7.0,5.0,5.0,5.0,01_scarf.jpg,0.0,3.0,0.0,right,1.536200000000008,0.0,High,,,,,,,,,up
52,34,10.0,1.0,7.0,4.0,7.0,4.0,07_phone.jpg,06_slipper.jpg,7.0,4.0,7.0,7.0,07_phone.jpg,1.0,3.0,0.0,left,1.7755999999999401,0.0,High,,,,,,,,,up
53,34,11.0,1.0,2.0,5.0,2.0,5.0,05_hat.jpg,01_scarf.jpg,5.0,2.0,2.0,2.0,05_hat.jpg,0.0,3.0,0.0,left,1.401000000000067,0.0,Low,,,,,,,,,up
54,34,12.0,1.0,1.0,5.0,1.0,5.0,04_satellite_dish.jpg,01_scarf.jpg,5.0,1.0,5.0,5.0,01_scarf.jpg,1.0,3.0,0.0,right,1.330000000000041,0.0,Low,,,,,,,,,up
55,34,13.0,1.0,7.0,1.0,7.0,1.0,07_phone.jpg,04_satellite_dish.jpg,7.0,1.0,7.0,7.0,07_phone.jpg,1.0,3.0,0.0,left,1.004999999999995,0.0,0,,,,,,,,,up
56,34,14.0,1.0,6.0,1.0,6.0,1.0,02_radio.jpg,04_satellite_dish.jpg,6.0,1.0,1.0,1.0,04_satellite_dish.jpg,0.0,3.0,0.0,right,1.047199999999975,0.0,Med,,,,,,,,,up
57,34,15.0,1.0,2.0,3.0,2.0,3.0,05_hat.jpg,03_dress.jpg,3.0,2.0,3.0,3.0,03_dress.jpg,1.0,1.0,1.0,right,0.713900000000194,0.0,0,,,,,,,,,up
58,34,16.0,1.0,3.0,4.0,3.0,4.0,03_dress.jpg,06_slipper.jpg,4.0,3.0,4.0,4.0,06_slipper.jpg,1.0,1.0,1.0,right,1.532399999999938,0.0,0,,,,,,,,,up
59,34,17.0,1.0,1.0,4.0,1.0,4.0,04_satellite_dish.jpg,06_slipper.jpg,4.0,1.0,1.0,1.0,04_satellite_dish.jpg,0.0,3.0,0.0,left,0.654999999999972,0.0,Low,,,,,,,,,up
60,34,18.0,1.0,4.0,6.0,4.0,6.0,06_slipper.jpg,02_radio.jpg,6.0,4.0,4.0,4.0,06_slipper.jpg,0.0,3.0,0.0,left,0.847900000000095,0.0,High,,,,,,,,,up
61,34,19.0,1.0,7.0,6.0,7.0,6.0,07_phone.jpg,02_radio.jpg,7.0,6.0,6.0,6.0,02_radio.jpg,0.0,0.0,1.0,right,1.082599999999843,0.0,0,,,,,,,,,up
62,34,20.0,1.0,6.0,5.0,6.0,5.0,02_radio.jpg,01_scarf.jpg,6.0,5.0,5.0,5.0,01_scarf.jpg,0.0,0.0,1.0,right,0.8211999999999761,0.0,0,,,,,,,,,up
63,34,21.0,1.0,2.0,1.0,2.0,1.0,05_hat.jpg,04_satellite_dish.jpg,2.0,1.0,2.0,2.0,05_hat.jpg,1.0,1.0,1.0,left,1.343299999999999,0.0,0,,,,,,,,,up
64,34,22.0,1.0,3.0,2.0,3.0,2.0,03_dress.jpg,05_hat.jpg,3.0,2.0,3.0,3.0,03_dress.jpg,1.0,1.0,1.0,left,1.477900000000204,0.0,0,,,,,,,,,up
65,34,23.0,1.0,4.0,3.0,4.0,3.0,06_slipper.jpg,03_dress.jpg,4.0,3.0,3.0,3.0,03_dress.jpg,0.0,0.0,1.0,right,1.386499999999955,0.0,0,,,,,,,,,up
66,34,24.0,1.0,5.0,4.0,5.0,4.0,01_scarf.jpg,06_slipper.jpg,5.0,4.0,5.0,5.0,01_scarf.jpg,1.0,1.0,1.0,left,1.095200000000204,0.0,0,,,,,,,,,up
67,34,25.0,1.0,1.0,2.0,1.0,2.0,04_satellite_dish.jpg,05_hat.jpg,2.0,1.0,2.0,2.0,05_hat.jpg,1.0,1.0,1.0,right,1.137400000000184,0.0,0,,,,,,,,,up
68,34,26.0,1.0,2.0,4.0,2.0,4.0,05_hat.jpg,06_slipper.jpg,4.0,2.0,4.0,4.0,06_slipper.jpg,1.0,3.0,0.0,right,1.196299999999951,0.0,Low,,,,,,,,,up
69,34,27.0,1.0,5.0,3.0,5.0,3.0,01_scarf.jpg,03_dress.jpg,5.0,3.0,5.0,5.0,01_scarf.jpg,1.0,3.0,0.0,left,1.31880000000001,0.0,Med,,,,,,,,,up
70,34,28.0,1.0,1.0,2.0,1.0,2.0,04_satellite_dish.jpg,05_hat.jpg,2.0,1.0,1.0,1.0,04_satellite_dish.jpg,0.0,0.0,1.0,left,1.235000000000013,0.0,0,,,,,,,,,up
71,34,29.0,1.0,3.0,5.0,3.0,5.0,03_dress.jpg,01_scarf.jpg,5.0,3.0,5.0,5.0,01_scarf.jpg,1.0,3.0,0.0,right,0.46089999999981,0.0,Med,,,,,,,,,up
72,34,30.0,1.0,6.0,4.0,6.0,4.0,02_radio.jpg,06_slipper.jpg,6.0,4.0,4.0,4.0,06_slipper.jpg,0.0,3.0,0.0,right,0.6059999999999941,0.0,High,,,,,,,,,up
73,34,31.0,1.0,2.0,7.0,2.0,7.0,05_hat.jpg,07_phone.jpg,7.0,2.0,2.0,2.0,05_hat.jpg,0.0,3.0,0.0,left,0.7300000000000181,0.0,Med,,,,,,,,,up
74,34,32.0,1.0,4.0,7.0,4.0,7.0,06_slipper.jpg,07_phone.jpg,7.0,4.0,7.0,7.0,07_phone.jpg,1.0,3.0,0.0,right,1.071300000000064,0.0,High,,,,,,,,,up
75,34,33.0,1.0,3.0,1.0,3.0,1.0,03_dress.jpg,04_satellite_dish.jpg,3.0,1.0,1.0,1.0,04_satellite_dish.jpg,0.0,3.0,0.0,right,1.307000000000016,0.0,Low,,,,,,,,,up
76,34,34.0,1.0,3.0,6.0,3.0,6.0,03_dress.jpg,02_radio.jpg,6.0,3.0,3.0,3.0,03_dress.jpg,0.0,3.0,0.0,left,1.3018999999999321,0.0,High,,,,,,,,,up
77,34,35.0,1.0,7.0,6.0,7.0,6.0,07_phone.jpg,02_radio.jpg,7.0,6.0,7.0,7.0,07_phone.jpg,1.0,1.0,1.0,left,1.324899999999843,0.0,0,,,,,,,,,up
78,34,36.0,1.0,5.0,4.0,5.0,4.0,01_scarf.jpg,06_slipper.jpg,5.0,4.0,5.0,5.0,01_scarf.jpg,1.0,1.0,1.0,left,1.459499999999934,0.0,0,,,,,,,,,up
79,34,37.0,1.0,4.0,3.0,4.0,3.0,06_slipper.jpg,03_dress.jpg,4.0,3.0,3.0,3.0,03_dress.jpg,0.0,0.0,1.0,right,0.61389999999983,0.0,0,,,,,,,,,up
80,34,38.0,1.0,6.0,7.0,6.0,7.0,02_radio.jpg,07_phone.jpg,7.0,6.0,6.0,6.0,02_radio.jpg,0.0,0.0,1.0,left,1.47180000000003,0.0,0,,,,,,,,,up
81,34,39.0,1.0,3.0,4.0,3.0,4.0,03_dress.jpg,06_slipper.jpg,4.0,3.0,3.0,3.0,03_dress.jpg,0.0,0.0,1.0,left,1.233699999999999,0.0,0,,,,,,,,,up
82,34,40.0,1.0,5.0,1.0,5.0,1.0,01_scarf.jpg,04_satellite_dish.jpg,5.0,1.0,1.0,1.0,04_satellite_dish.jpg,0.0,3.0,0.0,right,1.137899999999945,0.0,Low,,,,,,,,,up
83,34,41.0,1.0,7.0,3.0,7.0,3.0,07_phone.jpg,03_dress.jpg,7.0,3.0,3.0,3.0,03_dress.jpg,0.0,3.0,0.0,right,0.73700000000008,0.0,High,,,,,,,,,up
84,34,42.0,1.0,4.0,5.0,4.0,5.0,06_slipper.jpg,01_scarf.jpg,5.0,4.0,5.0,5.0,01_scarf.jpg,1.0,1.0,1.0,right,0.9297000000000251,0.0,0,,,,,,,,,up
85,34,43.0,1.0,4.0,1.0,4.0,1.0,06_slipper.jpg,04_satellite_dish.jpg,4.0,1.0,,,,,2.0,0.0,,,0.0,Low,,,,,,,,,up
86,34,44.0,1.0,5.0,7.0,5.0,7.0,01_scarf.jpg,07_phone.jpg,7.0,5.0,,,,,2.0,0.0,,,0.0,High,,,,,,,,,up
87,34,45.0,1.0,4.0,2.0,4.0,2.0,06_slipper.jpg,05_hat.jpg,4.0,2.0,,,,,2.0,0.0,,,0.0,Low,,,,,,,,,up
88,34,46.0,1.0,2.0,3.0,2.0,3.0,05_hat.jpg,03_dress.jpg,3.0,2.0,2.0,2.0,05_hat.jpg,0.0,0.0,1.0,left,2.089500000000043,0.0,0,,,,,,,,,up
89,34,47.0,1.0,5.0,6.0,5.0,6.0,01_scarf.jpg,02_radio.jpg,6.0,5.0,6.0,6.0,02_radio.jpg,1.0,1.0,1.0,right,0.042199999999979004,0.0,0,,,,,,,,,up
90,34,48.0,1.0,3.0,2.0,3.0,2.0,03_dress.jpg,05_hat.jpg,3.0,2.0,2.0,2.0,05_hat.jpg,0.0,0.0,1.0,right,0.5744000000000821,0.0,0,,,,,,,,,up
91,34,49.0,1.0,1.0,6.0,1.0,6.0,04_satellite_dish.jpg,02_radio.jpg,6.0,1.0,6.0,6.0,02_radio.jpg,1.0,3.0,0.0,right,0.9165000000000411,0.0,Med,,,,,,,,,up
92,34,50.0,1.0,6.0,5.0,6.0,5.0,02_radio.jpg,01_scarf.jpg,6.0,5.0,6.0,6.0,02_radio.jpg,1.0,1.0,1.0,left,0.902299999999968,0.0,0,,,,,,,,,up
93,34,51.0,1.0,2.0,1.0,2.0,1.0,05_hat.jpg,04_satellite_dish.jpg,2.0,1.0,1.0,1.0,04_satellite_dish.jpg,0.0,0.0,1.0,right,0.351400000000126,0.0,0,,,,,,,,,up
94,34,52.0,1.0,1.0,7.0,1.0,7.0,04_satellite_dish.jpg,07_phone.jpg,7.0,1.0,7.0,7.0,07_phone.jpg,1.0,3.0,0.0,right,0.0008999999998870001,0.0,0,,,,,,,,,up
95,34,53.0,1.0,5.0,2.0,5.0,2.0,01_scarf.jpg,05_hat.jpg,5.0,2.0,5.0,5.0,01_scarf.jpg,1.0,3.0,0.0,left,1.139100000000098,0.0,Low,,,,,,,,,up
96,34,54.0,1.0,2.0,6.0,2.0,6.0,05_hat.jpg,02_radio.jpg,6.0,2.0,6.0,6.0,02_radio.jpg,1.0,3.0,0.0,right,0.7471000000000451,0.0,Med,,,,,,,,,up
97,34,55.0,2.0,4.0,5.0,4.0,5.0,06_slipper.jpg,01_scarf.jpg,5.0,4.0,5.0,5.0,01_scarf.jpg,1.0,1.0,1.0,right,1.959500000000048,0.0,0,,,,,,,,,up
