,Participant,Trial,Block,Item_1,Item_2,Rank_1,Rank_2,Image_1,Image_2,Winner,Loser,Chosen_item,Chosen_rank,Chosen_name,Accuracy,Acc_feedback,Feedback_on,key_resp.keys,key_resp.rt,Switched,Pair_value,final_loc_item_01_scarf.jpg,final_loc_item_02_radio.jpg,final_loc_item_03_dress.jpg,final_loc_item_04_satellite_dish.jpg,final_loc_item_05_hat.jpg,final_loc_item_06_slipper.jpg,final_loc_item_07_phone.jpg,mouse_select.clicked_name,Direction
0,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,127,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
16,127,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
17,127,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
18,127,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
19,127,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
20,127,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
21,127,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
22,127,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
23,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,127,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
28,127,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
29,127,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
30,127,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
31,127,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
32,127,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
33,127,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
34,127,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
35,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
