,Participant,Trial,Block,Item_1,Item_2,Rank_1,Rank_2,Image_1,Image_2,Winner,Loser,Chosen_item,Chosen_rank,Chosen_name,Accuracy,Acc_feedback,Feedback_on,key_resp.keys,key_resp.rt,Switched,Pair_value,final_loc_item_01_scarf.jpg,final_loc_item_02_radio.jpg,final_loc_item_03_dress.jpg,final_loc_item_04_satellite_dish.jpg,final_loc_item_05_hat.jpg,final_loc_item_06_slipper.jpg,final_loc_item_07_phone.jpg,mouse_select.clicked_name,Direction
0,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,125,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
17,125,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
18,125,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
19,125,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
20,125,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
21,125,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
22,125,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
23,125,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
24,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,125,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
29,125,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
30,125,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
31,125,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
32,125,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
33,125,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
34,125,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
35,125,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
36,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,125,1.0,1.0,1.0,6.0,1.0,6.0,01_scarf.jpg,03_dress.jpg,6.0,1.0,6.0,6.0,03_dress.jpg,1.0,3.0,0.0,right,1.216299999999819,0.0,Med,,,,,,,,,down
44,125,2.0,1.0,4.0,6.0,4.0,6.0,02_radio.jpg,03_dress.jpg,6.0,4.0,4.0,4.0,02_radio.jpg,0.0,3.0,0.0,left,2.044200000000216,0.0,High,,,,,,,,,down
