,Participant,Trial,Block,Item_1,Item_2,Rank_1,Rank_2,Image_1,Image_2,Winner,Loser,Chosen_item,Chosen_rank,Chosen_name,Accuracy,Acc_feedback,Feedback_on,key_resp.keys,key_resp.rt,Switched,Pair_value,final_loc_item_01_scarf.jpg,final_loc_item_02_radio.jpg,final_loc_item_03_dress.jpg,final_loc_item_04_satellite_dish.jpg,final_loc_item_05_hat.jpg,final_loc_item_06_slipper.jpg,final_loc_item_07_phone.jpg,mouse_select.clicked_name,Direction
0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,35,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
15,35,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
16,35,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
17,35,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
18,35,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
19,35,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
20,35,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
21,35,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
22,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,35,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
27,35,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
28,35,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
29,35,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
30,35,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
31,35,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
32,35,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
33,35,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
