,Participant,Trial,Block,Item_1,Item_2,Rank_1,Rank_2,Image_1,Image_2,Winner,Loser,Chosen_item,Chosen_rank,Chosen_name,Accuracy,Acc_feedback,Feedback_on,key_resp.keys,key_resp.rt,Switched,Pair_value,final_loc_item_01_scarf.jpg,final_loc_item_02_radio.jpg,final_loc_item_03_dress.jpg,final_loc_item_04_satellite_dish.jpg,final_loc_item_05_hat.jpg,final_loc_item_06_slipper.jpg,final_loc_item_07_phone.jpg,mouse_select.clicked_name,Direction
0,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,104,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
18,104,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
19,104,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
20,104,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
21,104,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
22,104,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
23,104,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
24,104,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
25,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,104,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
30,104,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
31,104,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
32,104,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
33,104,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
34,104,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
35,104,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
36,104,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
37,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,104,1.0,1.0,3.0,4.0,3.0,4.0,01_scarf.jpg,03_dress.jpg,4.0,3.0,3.0,3.0,01_scarf.jpg,0.0,0.0,1.0,left,1.812999999999988,0.0,0,,,,,,,,,up
47,104,2.0,1.0,6.0,2.0,6.0,2.0,07_phone.jpg,04_satellite_dish.jpg,6.0,2.0,2.0,2.0,04_satellite_dish.jpg,0.0,3.0,0.0,right,1.737000000000023,0.0,Med,,,,,,,,,up
48,104,3.0,1.0,2.0,1.0,2.0,1.0,04_satellite_dish.jpg,05_hat.jpg,2.0,1.0,2.0,2.0,04_satellite_dish.jpg,1.0,1.0,1.0,left,1.255999999999971,0.0,0,,,,,,,,,up
49,104,4.0,1.0,1.0,4.0,1.0,4.0,05_hat.jpg,03_dress.jpg,4.0,1.0,4.0,4.0,03_dress.jpg,1.0,3.0,0.0,right,2.192000000000007,0.0,Low,,,,,,,,,up
50,104,5.0,1.0,6.0,7.0,6.0,7.0,07_phone.jpg,02_radio.jpg,7.0,6.0,6.0,6.0,07_phone.jpg,0.0,0.0,1.0,left,1.7319999999999711,0.0,0,,,,,,,,,up
51,104,6.0,1.0,6.0,5.0,6.0,5.0,07_phone.jpg,06_slipper.jpg,6.0,5.0,6.0,6.0,07_phone.jpg,1.0,1.0,1.0,left,1.134999999999991,0.0,0,,,,,,,,,up
52,104,7.0,1.0,4.0,3.0,4.0,3.0,03_dress.jpg,01_scarf.jpg,4.0,3.0,4.0,4.0,03_dress.jpg,1.0,1.0,1.0,left,1.44399999999996,0.0,0,,,,,,,,,up
53,104,8.0,1.0,1.0,2.0,1.0,2.0,05_hat.jpg,04_satellite_dish.jpg,2.0,1.0,1.0,1.0,05_hat.jpg,0.0,0.0,1.0,left,1.305999999999983,0.0,0,,,,,,,,,up
54,104,9.0,1.0,1.0,5.0,1.0,5.0,05_hat.jpg,06_slipper.jpg,5.0,1.0,1.0,1.0,05_hat.jpg,0.0,3.0,0.0,left,1.5520000000000211,0.0,Low,,,,,,,,,up
55,104,10.0,1.0,3.0,2.0,3.0,2.0,01_scarf.jpg,04_satellite_dish.jpg,3.0,2.0,3.0,3.0,01_scarf.jpg,1.0,1.0,1.0,left,1.611000000000046,0.0,0,,,,,,,,,up
56,104,11.0,1.0,4.0,2.0,4.0,2.0,03_dress.jpg,04_satellite_dish.jpg,4.0,2.0,4.0,4.0,03_dress.jpg,1.0,3.0,0.0,left,1.37299999999999,0.0,Low,,,,,,,,,up
57,104,12.0,1.0,5.0,6.0,5.0,6.0,06_slipper.jpg,07_phone.jpg,6.0,5.0,6.0,6.0,07_phone.jpg,1.0,1.0,1.0,right,1.8619999999999661,0.0,0,,,,,,,,,up
58,104,13.0,1.0,4.0,5.0,4.0,5.0,03_dress.jpg,06_slipper.jpg,5.0,4.0,4.0,4.0,03_dress.jpg,0.0,0.0,1.0,left,1.41700000000003,0.0,0,,,,,,,,,up
59,104,14.0,1.0,2.0,3.0,2.0,3.0,04_satellite_dish.jpg,01_scarf.jpg,3.0,2.0,2.0,2.0,04_satellite_dish.jpg,0.0,0.0,1.0,left,2.036000000000001,0.0,0,,,,,,,,,up
60,104,15.0,1.0,7.0,6.0,7.0,6.0,02_radio.jpg,07_phone.jpg,7.0,6.0,7.0,7.0,02_radio.jpg,1.0,1.0,1.0,left,1.751000000000033,0.0,0,,,,,,,,,up
61,104,16.0,1.0,5.0,4.0,5.0,4.0,06_slipper.jpg,03_dress.jpg,5.0,4.0,4.0,4.0,03_dress.jpg,0.0,0.0,1.0,right,1.456999999999993,0.0,0,,,,,,,,,up
62,104,17.0,1.0,2.0,7.0,2.0,7.0,04_satellite_dish.jpg,02_radio.jpg,7.0,2.0,7.0,7.0,02_radio.jpg,1.0,3.0,0.0,right,2.002000000000009,0.0,Med,,,,,,,,,up
63,104,18.0,1.0,2.0,5.0,2.0,5.0,04_satellite_dish.jpg,06_slipper.jpg,5.0,2.0,5.0,5.0,06_slipper.jpg,1.0,3.0,0.0,right,1.014999999999986,0.0,Low,,,,,,,,,up
64,104,19.0,1.0,3.0,5.0,3.0,5.0,01_scarf.jpg,06_slipper.jpg,5.0,3.0,3.0,3.0,01_scarf.jpg,0.0,3.0,0.0,left,1.337999999999965,0.0,Med,,,,,,,,,up
65,104,20.0,1.0,7.0,3.0,7.0,3.0,02_radio.jpg,01_scarf.jpg,7.0,3.0,7.0,7.0,02_radio.jpg,1.0,3.0,0.0,left,1.120000000000004,0.0,High,,,,,,,,,up
66,104,21.0,1.0,3.0,1.0,3.0,1.0,01_scarf.jpg,05_hat.jpg,3.0,1.0,3.0,3.0,01_scarf.jpg,1.0,3.0,0.0,left,1.6399999999999861,0.0,Low,,,,,,,,,up
67,104,22.0,1.0,7.0,1.0,7.0,1.0,02_radio.jpg,05_hat.jpg,7.0,1.0,7.0,7.0,02_radio.jpg,1.0,3.0,0.0,left,0.9950000000000041,0.0,0,,,,,,,,,up
68,104,23.0,1.0,5.0,7.0,5.0,7.0,06_slipper.jpg,02_radio.jpg,7.0,5.0,7.0,7.0,02_radio.jpg,1.0,3.0,0.0,right,1.26400000000001,0.0,High,,,,,,,,,up
69,104,24.0,1.0,6.0,4.0,6.0,4.0,07_phone.jpg,03_dress.jpg,6.0,4.0,4.0,4.0,03_dress.jpg,0.0,3.0,0.0,right,1.271999999999991,0.0,High,,,,,,,,,up
70,104,25.0,1.0,4.0,7.0,4.0,7.0,03_dress.jpg,02_radio.jpg,7.0,4.0,4.0,4.0,03_dress.jpg,0.0,3.0,0.0,left,1.7489999999999661,0.0,High,,,,,,,,,up
