,Participant,Trial,Block,Item_1,Item_2,Rank_1,Rank_2,Image_1,Image_2,Winner,Loser,Chosen_item,Chosen_rank,Chosen_name,Accuracy,Acc_feedback,Feedback_on,key_resp.keys,key_resp.rt,Switched,Pair_value,final_loc_item_01_scarf.jpg,final_loc_item_02_radio.jpg,final_loc_item_03_dress.jpg,final_loc_item_04_satellite_dish.jpg,final_loc_item_05_hat.jpg,final_loc_item_06_slipper.jpg,final_loc_item_07_phone.jpg,mouse_select.clicked_name,Direction
0,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,268,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
16,268,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
17,268,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
18,268,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
19,268,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
20,268,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
21,268,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
22,268,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
23,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,268,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
28,268,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
29,268,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
30,268,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
31,268,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
32,268,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
33,268,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
34,268,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
35,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,268,1.0,1.0,5.0,6.0,5.0,6.0,04_satellite_dish.jpg,03_dress.jpg,6.0,5.0,5.0,5.0,04_satellite_dish.jpg,0.0,0.0,1.0,left,0.362400000035762,pre,0,,,,,,,,,up
45,268,2.0,1.0,7.0,2.0,7.0,2.0,01_scarf.jpg,07_phone.jpg,7.0,2.0,2.0,2.0,07_phone.jpg,0.0,3.0,0.0,right,0.00040000003576700006,pre,Med,,,,,,,,,up
46,268,3.0,1.0,2.0,6.0,2.0,6.0,07_phone.jpg,03_dress.jpg,6.0,2.0,6.0,6.0,03_dress.jpg,1.0,3.0,0.0,right,0.00030000001191800003,pre,Med,,,,,,,,,up
47,268,4.0,1.0,4.0,3.0,4.0,3.0,02_radio.jpg,05_hat.jpg,4.0,3.0,3.0,3.0,05_hat.jpg,0.0,0.0,1.0,right,0.000299999952318,pre,0,,,,,,,,,up
48,268,5.0,1.0,6.0,5.0,6.0,5.0,03_dress.jpg,04_satellite_dish.jpg,6.0,5.0,6.0,6.0,03_dress.jpg,1.0,1.0,1.0,left,0.029900000035752,pre,0,,,,,,,,,up
49,268,6.0,1.0,2.0,5.0,2.0,5.0,07_phone.jpg,04_satellite_dish.jpg,5.0,2.0,2.0,2.0,07_phone.jpg,0.0,3.0,0.0,left,0.00040000003576700006,pre,Low,,,,,,,,,up
50,268,7.0,1.0,1.0,5.0,1.0,5.0,06_slipper.jpg,04_satellite_dish.jpg,5.0,1.0,1.0,1.0,06_slipper.jpg,0.0,3.0,0.0,left,0.46489999997615405,pre,Low,,,,,,,,,up
51,268,8.0,1.0,4.0,2.0,4.0,2.0,02_radio.jpg,07_phone.jpg,4.0,2.0,2.0,2.0,07_phone.jpg,0.0,3.0,0.0,right,0.027600000023852003,pre,Low,,,,,,,,,up
52,268,9.0,1.0,3.0,4.0,3.0,4.0,05_hat.jpg,02_radio.jpg,4.0,3.0,4.0,4.0,02_radio.jpg,1.0,1.0,1.0,right,0.000299999952318,pre,0,,,,,,,,,up
53,268,10.0,1.0,3.0,1.0,3.0,1.0,05_hat.jpg,06_slipper.jpg,3.0,1.0,3.0,3.0,05_hat.jpg,1.0,3.0,0.0,left,2.208500000000015,pre,Low,,,,,,,,,up
54,268,11.0,1.0,4.0,7.0,4.0,7.0,02_radio.jpg,01_scarf.jpg,7.0,4.0,7.0,7.0,01_scarf.jpg,1.0,3.0,0.0,right,0.000300000011947,pre,High,,,,,,,,,up
55,268,12.0,1.0,1.0,6.0,1.0,6.0,06_slipper.jpg,03_dress.jpg,6.0,1.0,1.0,1.0,06_slipper.jpg,0.0,3.0,0.0,left,0.01840000003574,pre,Med,,,,,,,,,up
56,268,13.0,1.0,4.0,5.0,4.0,5.0,02_radio.jpg,04_satellite_dish.jpg,5.0,4.0,5.0,5.0,04_satellite_dish.jpg,1.0,1.0,1.0,right,0.38599999999996704,pre,0,,,,,,,,,up
57,268,14.0,1.0,3.0,2.0,3.0,2.0,05_hat.jpg,07_phone.jpg,3.0,2.0,2.0,2.0,07_phone.jpg,0.0,0.0,1.0,right,0.36179999995232404,pre,0,,,,,,,,,up
58,268,15.0,1.0,6.0,7.0,6.0,7.0,03_dress.jpg,01_scarf.jpg,7.0,6.0,6.0,6.0,03_dress.jpg,0.0,0.0,1.0,left,0.20819999998809602,pre,0,,,,,,,,,up
59,268,16.0,1.0,7.0,3.0,7.0,3.0,01_scarf.jpg,05_hat.jpg,7.0,3.0,3.0,3.0,05_hat.jpg,0.0,3.0,0.0,right,0.42469999998809205,pre,High,,,,,,,,,up
60,268,17.0,1.0,5.0,7.0,5.0,7.0,04_satellite_dish.jpg,01_scarf.jpg,7.0,5.0,,,,,2.0,0.0,,,pre,High,,,,,,,,,up
61,268,18.0,1.0,4.0,6.0,4.0,6.0,02_radio.jpg,03_dress.jpg,6.0,4.0,4.0,4.0,02_radio.jpg,0.0,3.0,0.0,left,0.656000000000005,pre,High,,,,,,,,,up
62,268,19.0,1.0,3.0,5.0,3.0,5.0,05_hat.jpg,04_satellite_dish.jpg,5.0,3.0,5.0,5.0,04_satellite_dish.jpg,1.0,3.0,0.0,right,0.435100000023851,pre,Med,,,,,,,,,up
63,268,20.0,1.0,6.0,3.0,6.0,3.0,03_dress.jpg,05_hat.jpg,6.0,3.0,3.0,3.0,05_hat.jpg,0.0,3.0,0.0,right,2.330500000000029,pre,High,,,,,,,,,up
64,268,21.0,1.0,7.0,6.0,7.0,6.0,01_scarf.jpg,03_dress.jpg,7.0,6.0,6.0,6.0,03_dress.jpg,0.0,0.0,1.0,right,1.7495000000000112,pre,0,,,,,,,,,up
65,268,22.0,1.0,2.0,1.0,2.0,1.0,07_phone.jpg,06_slipper.jpg,2.0,1.0,2.0,2.0,07_phone.jpg,1.0,1.0,1.0,left,1.616300000011961,pre,0,,,,,,,,,up
